ts,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,binary_label,capture_name
1537528959.120908,0.238507,0,0,4,2,BENIGN,honeypot_5
1532104452.726938,-,-,-,1,0,MALICIOUS,malware_7
1536228243.636201,2e-06,0,0,2,0,MALICIOUS,malware_17
1537523850.469459,0.000619,33,49,1,1,BENIGN,honeypot_5
1525932333.010762,-,-,-,1,0,MALICIOUS,malware_1
1537541315.960393,0.011297,43,111,1,1,BENIGN,honeypot_5
1536227552.279789,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103860.1432,-,-,-,1,0,MALICIOUS,malware_7
1540512124.791464,0.200629,37,179,1,1,BENIGN,honeypot_4
1532102056.87603,-,-,-,1,0,MALICIOUS,malware_7
1537527044.018863,0.011512,46,62,1,1,BENIGN,honeypot_5
1537536237.457261,20.411316,525,0,7,0,BENIGN,honeypot_5
1525922777.010189,-,-,-,1,0,MALICIOUS,malware_1
1540493236.610852,0.195890,34,297,1,1,BENIGN,honeypot_4
1526010766.043805,-,-,-,1,0,MALICIOUS,malware_1
1537540935.928934,57.946481,3000,0,10,0,BENIGN,honeypot_5
1536227786.948651,2e-06,0,0,2,0,MALICIOUS,malware_17
1537525021.517501,7.009107,804,0,4,0,BENIGN,honeypot_5
1525902052.041412,-,-,-,1,0,MALICIOUS,malware_1
1536227630.162763,2e-06,0,0,2,0,MALICIOUS,malware_17
1537535200.389322,0.013401,46,62,1,1,BENIGN,honeypot_5
1537524151.695632,0.011272,36,68,1,1,BENIGN,honeypot_5
1532106228.327294,-,-,-,1,0,MALICIOUS,malware_7
1537542439.430038,3.071880,284,0,2,0,BENIGN,honeypot_5
1537542560.264812,12.491572,3274,0,15,0,BENIGN,honeypot_5
1536227388.050259,2e-06,0,0,2,0,MALICIOUS,malware_17
1540487835.982788,0.034488,34,297,1,1,BENIGN,honeypot_4
1536227223.41134,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106722.182208,-,-,-,1,0,MALICIOUS,malware_7
1526265131.05338,-,-,-,1,0,MALICIOUS,malware_1
1537529600.038745,0.120302,241,92,2,1,BENIGN,honeypot_5
1525885159.041644,-,-,-,1,0,MALICIOUS,malware_1
1540500437.487425,0.105937,34,311,1,1,BENIGN,honeypot_4
1537531715.746671,0.244039,157,371,5,4,BENIGN,honeypot_5
1537529914.137366,0.243467,157,371,4,4,BENIGN,honeypot_5
1537525954.475462,0.021153,43,111,1,1,BENIGN,honeypot_5
1532105756.332107,-,-,-,1,0,MALICIOUS,malware_7
1537524688.198484,-,-,-,1,0,BENIGN,honeypot_5
1540497737.248344,0.130919,34,311,1,1,BENIGN,honeypot_4
1540522924.949931,0.118432,1847,791,6,6,BENIGN,honeypot_4
1536227334.640087,2e-06,0,0,2,0,MALICIOUS,malware_17
1526844112.237898,2.995008,0,0,3,0,MALICIOUS,malware_3
1537530200.39667,299.950757,11118,4865,26,21,BENIGN,honeypot_5
1536228333.781503,5e-06,0,0,2,0,MALICIOUS,malware_17
1536227492.547951,1e-06,0,0,2,0,MALICIOUS,malware_17
1526157220.004593,2.998804,0,0,3,0,MALICIOUS,malware_1
1537530515.145341,0.236575,135,238,4,4,BENIGN,honeypot_5
1536227796.053189,5e-06,0,0,2,0,MALICIOUS,malware_17
1536228052.623463,2e-06,0,0,2,0,MALICIOUS,malware_17
1537533524.329473,59.755464,3000,0,10,0,BENIGN,honeypot_5
1525892324.011908,-,-,-,1,0,MALICIOUS,malware_1
1540469863.253209,1633.044330,60288,0,192,0,BENIGN,honeypot_4
1536227713.809436,2e-06,0,0,2,0,MALICIOUS,malware_17
1532104749.02382,-,-,-,1,0,MALICIOUS,malware_7
1537523878.966502,-,-,-,1,0,BENIGN,honeypot_5
1537525363.74128,0.014411,40,56,1,1,BENIGN,honeypot_5
1536227366.993812,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228263.840423,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227112.256615,2e-06,0,0,2,0,MALICIOUS,malware_17
1537537713.805879,0.028991,560,560,10,10,BENIGN,honeypot_5
1537529560.228883,0.252768,0,0,4,2,BENIGN,honeypot_5
1532107460.409564,-,-,-,1,0,MALICIOUS,malware_7
1532107247.190885,-,-,-,1,0,MALICIOUS,malware_7
1537527156.060606,0.030928,560,560,10,10,BENIGN,honeypot_5
1540508404.630657,0.016987,48,48,1,1,BENIGN,honeypot_4
1526025849.853321,0.001248,48,48,1,1,MALICIOUS,malware_1
1537542533.945822,2.867352,441,0,3,0,BENIGN,honeypot_5
1526168578.047881,-,-,-,1,0,MALICIOUS,malware_1
1536228043.94041,2e-06,0,0,2,0,MALICIOUS,malware_17
1526774911.686645,2.992760,0,0,3,0,MALICIOUS,malware_3
1532104331.055271,-,-,-,1,0,MALICIOUS,malware_7
1537541204.695573,19.078580,1329,0,11,0,BENIGN,honeypot_5
1526057529.011836,2.998550,0,0,3,0,MALICIOUS,malware_1
1537530214.858259,0.239853,157,371,4,4,BENIGN,honeypot_5
1537523549.337398,0.015621,40,56,1,1,BENIGN,honeypot_5
1537529516.381906,7.007755,1087,0,6,0,BENIGN,honeypot_5
1536228576.566509,2e-06,0,0,2,0,MALICIOUS,malware_17
1532105264.637928,-,-,-,1,0,MALICIOUS,malware_7
1532106258.452126,-,-,-,1,0,MALICIOUS,malware_7
1537525075.364294,-,-,-,1,0,BENIGN,honeypot_5
1525944201.004528,-,-,-,1,0,MALICIOUS,malware_1
1537533206.178544,0.010620,47,111,1,1,BENIGN,honeypot_5
1537532005.541609,0.015275,560,560,10,10,BENIGN,honeypot_5
1537536366.08671,-,-,-,1,0,BENIGN,honeypot_5
1536227572.506961,6e-06,0,0,2,0,MALICIOUS,malware_17
1537538314.202717,0.010101,47,111,1,1,BENIGN,honeypot_5
1525904325.014462,33.538150,82,283,28,35,MALICIOUS,malware_1
1537534641.646965,-,-,-,1,0,BENIGN,honeypot_5
1532104870.587038,-,-,-,1,0,MALICIOUS,malware_7
1526105567.007913,2.999061,0,0,3,0,MALICIOUS,malware_1
1537539525.183958,0.009366,40,56,1,1,BENIGN,honeypot_5
1540494125.014013,0.000500,37,132,1,1,BENIGN,honeypot_4
1537541315.897123,0.010185,47,111,1,1,BENIGN,honeypot_5
1537529516.38201,7.007733,1087,0,6,0,BENIGN,honeypot_5
1536227125.482264,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227031.46381,2e-06,0,0,2,0,MALICIOUS,malware_17
1532106312.558193,-,-,-,1,0,MALICIOUS,malware_7
1537528368.849627,0.243804,135,238,4,4,BENIGN,honeypot_5
1526809544.916127,2.999205,0,0,3,0,MALICIOUS,malware_3
1526263703.017988,-,-,-,1,0,MALICIOUS,malware_1
1536228032.396,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227697.634433,2e-06,0,0,2,0,MALICIOUS,malware_17
1540483324.993536,0.004000,37,442,1,1,BENIGN,honeypot_4
1532106452.914076,-,-,-,1,0,MALICIOUS,malware_7
1526187343.025431,2.999067,0,0,3,0,MALICIOUS,malware_1
1532104121.080696,-,-,-,1,0,MALICIOUS,malware_7
1532103123.139842,-,-,-,1,0,MALICIOUS,malware_7
1540512609.502185,0.016739,48,48,1,1,BENIGN,honeypot_4
1540483335.554268,0.039479,34,297,1,1,BENIGN,honeypot_4
1537536818.684968,0.239698,135,238,4,4,BENIGN,honeypot_5
1537536808.654808,0.009878,36,68,1,1,BENIGN,honeypot_5
1537540415.34105,0.010133,47,111,1,1,BENIGN,honeypot_5
1537524451.509013,0.238593,0,0,4,2,BENIGN,honeypot_5
1537525021.517713,7.008969,804,0,4,0,BENIGN,honeypot_5
1537541241.259245,16.868790,450,0,6,0,BENIGN,honeypot_5
1536227072.868743,2e-06,0,0,2,0,MALICIOUS,malware_17
1533077899.134342,-,-,-,1,0,MALICIOUS,malware_8
1536228526.348399,2e-06,0,0,2,0,MALICIOUS,malware_17
1540540927.470592,0.132915,41,124,1,1,BENIGN,honeypot_4
1537532005.615008,0.020046,43,111,1,1,BENIGN,honeypot_5
1536227318.272213,2e-06,0,0,2,0,MALICIOUS,malware_17
1526159595.024968,-,-,-,1,0,MALICIOUS,malware_1
1537541026.118734,0.236557,135,238,4,4,BENIGN,honeypot_5
1532102979.644887,-,-,-,1,0,MALICIOUS,malware_7
1532107214.965466,-,-,-,1,0,MALICIOUS,malware_7
1536228386.791508,5e-06,0,0,2,0,MALICIOUS,malware_17
1532103165.748302,-,-,-,1,0,MALICIOUS,malware_7
1532106689.957239,-,-,-,1,0,MALICIOUS,malware_7
1532103067.009339,-,-,-,1,0,MALICIOUS,malware_7
1537522822.96553,8.322388,600,0,2,0,BENIGN,honeypot_5
1526081675.01334,2.998520,0,0,3,0,MALICIOUS,malware_1
1537535007.304914,0.035407,0,0,4,2,BENIGN,honeypot_5
1532101714.980461,-,-,-,1,0,MALICIOUS,malware_7
1532101835.52673,-,-,-,1,0,MALICIOUS,malware_7
1537528368.79444,0.047712,40,56,1,1,BENIGN,honeypot_5
1536227616.003088,5e-06,0,0,2,0,MALICIOUS,malware_17
1537524829.244482,-,-,-,1,0,BENIGN,honeypot_5
1526084909.008862,-,-,-,1,0,MALICIOUS,malware_1
1532103048.240038,-,-,-,1,0,MALICIOUS,malware_7
1537542505.172096,-,-,-,1,0,BENIGN,honeypot_5
1540514839.363353,0.011743,0,0,5,3,BENIGN,honeypot_4
1537540115.132946,0.030819,560,560,10,10,BENIGN,honeypot_5
1537536508.209627,300.130745,292,775,8,6,BENIGN,honeypot_5
1526007108.009854,2.998790,0,0,3,0,MALICIOUS,malware_1
1536228520.882521,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228126.246939,2e-06,0,0,2,0,MALICIOUS,malware_17
1537542534.060876,4.696996,910,0,4,0,BENIGN,honeypot_5
1537525097.804413,-,-,-,1,0,BENIGN,honeypot_5
1532102351.952111,-,-,-,1,0,MALICIOUS,malware_7
1536227857.427899,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228011.148877,2e-06,0,0,2,0,MALICIOUS,malware_17
1532107252.40267,-,-,-,1,0,MALICIOUS,malware_7
1525942312.997298,-,-,-,1,0,MALICIOUS,malware_1
1526136754.042702,-,-,-,1,0,MALICIOUS,malware_1
1537523555.786898,0.011024,46,62,1,1,BENIGN,honeypot_5
1526001154.011919,2.998808,0,0,3,0,MALICIOUS,malware_1
1537542115.889037,7.010363,804,0,4,0,BENIGN,honeypot_5
1536228126.440835,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228495.604687,2e-06,0,0,2,0,MALICIOUS,malware_17
1540491382.794088,0.111674,48,48,1,1,BENIGN,honeypot_4
1537538512.104417,7.004418,804,0,4,0,BENIGN,honeypot_5
1525881833.01874,-,-,-,1,0,MALICIOUS,malware_1
1537535617.937198,0.014760,40,56,1,1,BENIGN,honeypot_5
1526882434.230816,6.196404,589,1801,17,15,MALICIOUS,malware_3
1536228004.824238,2e-06,0,0,2,0,MALICIOUS,malware_17
1526874542.900884,-,-,-,1,0,MALICIOUS,malware_3
1532104552.520566,-,-,-,1,0,MALICIOUS,malware_7
1537525377.166083,-,-,-,1,0,BENIGN,honeypot_5
1537542503.557662,2.997273,557,0,3,0,BENIGN,honeypot_5
1526173522.040786,-,-,-,1,0,MALICIOUS,malware_1
1540499775.616933,0.109427,48,48,1,1,BENIGN,honeypot_4
1537531705.724451,-,-,-,1,0,BENIGN,honeypot_5
1532104667.945531,-,-,-,1,0,MALICIOUS,malware_7
1537524752.002508,0.239358,0,0,4,2,BENIGN,honeypot_5
1536228573.526232,5e-06,0,0,2,0,MALICIOUS,malware_17
1532104601.354487,-,-,-,1,0,MALICIOUS,malware_7
1526153483.040994,-,-,-,1,0,MALICIOUS,malware_1
1536227170.211094,3.107,0,0,6,0,MALICIOUS,malware_17
1540501325.100108,0.000501,37,132,1,1,BENIGN,honeypot_4
1536227084.989028,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227059.706052,2e-06,0,0,2,0,MALICIOUS,malware_17
1540521140.063011,0.011493,0,0,4,2,BENIGN,honeypot_4
1537526855.991636,0.012610,43,111,1,1,BENIGN,honeypot_5
1540540925.447234,0.000501,46,173,1,1,BENIGN,honeypot_4
1540486935.857266,0.121426,34,297,1,1,BENIGN,honeypot_4
1536228521.933427,2e-06,0,0,2,0,MALICIOUS,malware_17
1540503138.049506,0.003497,0,0,5,3,BENIGN,honeypot_4
1537527767.830604,0.013970,40,56,1,1,BENIGN,honeypot_5
1533092853.375255,-,-,-,1,0,MALICIOUS,malware_8
1537536808.316098,0.031193,0,0,4,3,BENIGN,honeypot_5
1537542115.888775,7.010564,804,0,4,0,BENIGN,honeypot_5
1537541241.259311,16.868806,450,0,6,0,BENIGN,honeypot_5
1525931733.012168,-,-,-,1,0,MALICIOUS,malware_1
1537541316.31682,0.004200,36,68,1,1,BENIGN,honeypot_5
1525914182.146616,-,-,-,1,0,MALICIOUS,malware_1
1537532005.560035,0.014608,47,111,1,1,BENIGN,honeypot_5
1537540700.530868,0.115184,53,0,2,1,BENIGN,honeypot_5
1536227849.302788,1e-06,0,0,2,0,MALICIOUS,malware_17
1532103543.100442,-,-,-,1,0,MALICIOUS,malware_7
1537542438.406998,4.094252,396,0,3,0,BENIGN,honeypot_5
1537528063.731845,-,-,-,1,0,BENIGN,honeypot_5
1537539215.011046,-,-,-,1,0,BENIGN,honeypot_5
1532104463.123262,-,-,-,1,0,MALICIOUS,malware_7
1537525052.468903,0.014787,560,560,10,10,BENIGN,honeypot_5
1540469197.400159,160.367579,7536,0,24,0,BENIGN,honeypot_4
1525885368.011644,-,-,-,1,0,MALICIOUS,malware_1
1537525954.345298,0.246033,0,0,4,2,BENIGN,honeypot_5
1532105414.277879,-,-,-,1,0,MALICIOUS,malware_7
1532107467.693668,-,-,-,1,0,MALICIOUS,malware_7
1537540115.566588,-,-,-,1,0,BENIGN,honeypot_5
1526069678.011506,-,-,-,1,0,MALICIOUS,malware_1
1537534420.385516,59.125036,3000,0,10,0,BENIGN,honeypot_5
1532101954.998113,-,-,-,1,0,MALICIOUS,malware_7
1536228356.923809,2e-06,0,0,2,0,MALICIOUS,malware_17
1537538014.424821,0.182132,48,48,1,1,BENIGN,honeypot_5
1526056236.018031,-,-,-,1,0,MALICIOUS,malware_1
1537531705.431526,0.027260,0,0,4,2,BENIGN,honeypot_5
1532102785.295656,-,-,-,1,0,MALICIOUS,malware_7
1526214764.049499,-,-,-,1,0,MALICIOUS,malware_1
1537540125.568085,0.010319,40,56,1,1,BENIGN,honeypot_5
1532107605.954972,-,-,-,1,0,MALICIOUS,malware_7
1537525353.755598,0.194881,48,48,1,1,BENIGN,honeypot_5
1537525653.537914,0.021156,560,560,10,10,BENIGN,honeypot_5
1537534014.245167,7.008060,804,0,4,0,BENIGN,honeypot_5
1532101719.120101,-,-,-,1,0,MALICIOUS,malware_7
1540526323.472635,0.270090,48,48,1,1,BENIGN,honeypot_4
1537525244.057448,0.013280,46,62,1,1,BENIGN,honeypot_5
1537536593.313557,59.071772,3000,0,10,0,BENIGN,honeypot_5
1537537423.981511,0.245494,135,238,4,4,BENIGN,honeypot_5
1537526043.928383,0.113245,53,0,2,1,BENIGN,honeypot_5
1537534406.942295,0.017710,47,111,1,1,BENIGN,honeypot_5
1537542429.700375,-,-,-,1,0,BENIGN,honeypot_5
1537529560.081935,0.015422,560,560,10,10,BENIGN,honeypot_5
1532102931.82664,-,-,-,1,0,MALICIOUS,malware_7
1532105051.516412,-,-,-,1,0,MALICIOUS,malware_7
1537534707.162827,0.020303,43,111,1,1,BENIGN,honeypot_5
1537536218.289602,0.252344,135,238,4,4,BENIGN,honeypot_5
1537536237.457185,20.411314,525,0,7,0,BENIGN,honeypot_5
1532104233.329206,-,-,-,1,0,MALICIOUS,malware_7
1525999742.010797,-,-,-,1,0,MALICIOUS,malware_1
1526039657.043333,-,-,-,1,0,MALICIOUS,malware_1
1537537713.892141,0.025358,0,0,4,2,BENIGN,honeypot_5
1526874763.239109,2.991331,0,0,3,0,MALICIOUS,malware_3
1532105375.846041,-,-,-,1,0,MALICIOUS,malware_7
1537538251.647887,59.055720,3000,0,10,0,BENIGN,honeypot_5
1537540415.456565,300.143349,292,775,8,6,BENIGN,honeypot_5
1537535317.822801,0.353039,157,371,4,4,BENIGN,honeypot_5
1526780089.614243,-,-,-,1,0,MALICIOUS,malware_3
1525908683.013706,-,-,-,1,0,MALICIOUS,malware_1
1537540322.041339,7.000784,804,0,4,0,BENIGN,honeypot_5
1537530204.832218,-,-,-,1,0,BENIGN,honeypot_5
1537527174.96674,-,-,-,1,0,BENIGN,honeypot_5
1532101800.193126,-,-,-,1,0,MALICIOUS,malware_7
1536227410.45517,5e-06,0,0,2,0,MALICIOUS,malware_17
1537539514.816759,0.010880,47,111,1,1,BENIGN,honeypot_5
1536228139.614068,2e-06,0,0,2,0,MALICIOUS,malware_17
1536227806.170922,2e-06,0,0,2,0,MALICIOUS,malware_17
1532101747.205088,-,-,-,1,0,MALICIOUS,malware_7
1537542441.47759,127.387348,352,0,8,0,BENIGN,honeypot_5
1532101517.182988,-,-,-,1,0,MALICIOUS,malware_7
1536228287.127625,5e-06,0,0,2,0,MALICIOUS,malware_17
1537541319.593664,58.410520,3000,0,10,0,BENIGN,honeypot_5
1537532500.50827,0.013915,46,62,1,1,BENIGN,honeypot_5
1536227134.438123,5e-06,0,0,2,0,MALICIOUS,malware_17
1537530332.469366,60.081401,3000,0,10,0,BENIGN,honeypot_5
1537523857.814189,-,-,-,1,0,BENIGN,honeypot_5
1526243337.020649,2.999066,0,0,3,0,MALICIOUS,malware_1
1537541015.759261,0.026592,0,0,4,2,BENIGN,honeypot_5
1532105335.307146,-,-,-,1,0,MALICIOUS,malware_7
1525883512.013894,-,-,-,1,0,MALICIOUS,malware_1
1532106437.295665,-,-,-,1,0,MALICIOUS,malware_7
1537542434.20755,10.650429,5790,0,22,0,BENIGN,honeypot_5
1532104887.224802,-,-,-,1,0,MALICIOUS,malware_7
1540483325.095726,0.113685,1847,791,6,6,BENIGN,honeypot_4
1537529938.322162,36.634307,1149,5729,14,14,BENIGN,honeypot_5
1537524121.553268,7.006526,804,0,4,0,BENIGN,honeypot_5
1536227547.226428,2e-06,0,0,2,0,MALICIOUS,malware_17
1532107235.770388,-,-,-,1,0,MALICIOUS,malware_7
1537528058.226964,-,-,-,1,0,BENIGN,honeypot_5
1537537457.362082,-,-,-,1,0,BENIGN,honeypot_5
1526173258.011422,-,-,-,1,0,MALICIOUS,malware_1
1532104848.781713,-,-,-,1,0,MALICIOUS,malware_7
1537529955.746828,244.629602,114066,5929,115,65,BENIGN,honeypot_5
1540504082.520712,0.109438,48,48,1,1,BENIGN,honeypot_4
1540540927.604004,0.234116,1595,177,7,7,BENIGN,honeypot_4
1526076308.012134,-,-,-,1,0,MALICIOUS,malware_1
1537528358.072042,0.305297,0,0,4,2,BENIGN,honeypot_5
1540540925.150156,0.225626,46,209,1,1,BENIGN,honeypot_4
1526144565.041881,-,-,-,1,0,MALICIOUS,malware_1
1536227498.414838,6e-06,0,0,2,0,MALICIOUS,malware_17
1532102254.25003,-,-,-,1,0,MALICIOUS,malware_7
1537529995.687297,-,-,-,1,0,BENIGN,honeypot_5
1532101753.42929,-,-,-,1,0,MALICIOUS,malware_7
1537537408.620131,0.015446,560,560,10,10,BENIGN,honeypot_5
1526060933.043248,-,-,-,1,0,MALICIOUS,malware_1
1537529260.025321,300.490513,146,775,12,6,BENIGN,honeypot_5
1537538914.477205,0.014701,560,560,10,10,BENIGN,honeypot_5
1536227636.163063,6e-06,0,0,2,0,MALICIOUS,malware_17
1536228555.265397,6e-06,0,0,2,0,MALICIOUS,malware_17
1536227995.97553,6e-06,0,0,2,0,MALICIOUS,malware_17
1526095290.00925,-,-,-,1,0,MALICIOUS,malware_1
1537527260.078392,59.595124,3000,0,10,0,BENIGN,honeypot_5
1537542433.905031,-,-,-,1,0,BENIGN,honeypot_5
1532102723.996593,-,-,-,1,0,MALICIOUS,malware_7
1537523549.487076,0.055415,560,560,10,10,BENIGN,honeypot_5
1532107348.071248,-,-,-,1,0,MALICIOUS,malware_7
1536227188.005891,2e-06,0,0,2,0,MALICIOUS,malware_17
1532102268.821728,-,-,-,1,0,MALICIOUS,malware_7
1537526856.38528,-,-,-,1,0,BENIGN,honeypot_5
1526795263.885982,2.992843,0,0,3,0,MALICIOUS,malware_3
1540502237.855061,0.003248,0,0,4,2,BENIGN,honeypot_4
1532103835.220658,-,-,-,1,0,MALICIOUS,malware_7
1536227641.292386,2e-06,0,0,2,0,MALICIOUS,malware_17
1532103323.765227,-,-,-,1,0,MALICIOUS,malware_7
1525919907.038241,-,-,-,1,0,MALICIOUS,malware_1
1526155815.012286,-,-,-,1,0,MALICIOUS,malware_1
1537542504.660409,1.944946,402,0,2,0,BENIGN,honeypot_5
1540538241.859939,0.011744,0,0,4,2,BENIGN,honeypot_4
1532102580.579829,-,-,-,1,0,MALICIOUS,malware_7
1540543642.177247,0.048213,34,311,1,1,BENIGN,honeypot_4
1537541285.185679,-,-,-,1,0,BENIGN,honeypot_5
1540540925.632379,0.072708,1162,775,5,5,BENIGN,honeypot_4
1532102771.819339,-,-,-,1,0,MALICIOUS,malware_7
1537537996.999754,58.820979,3000,0,10,0,BENIGN,honeypot_5
1537531933.107253,0.120829,259,110,2,2,BENIGN,honeypot_5
1526064340.021633,-,-,-,1,0,MALICIOUS,malware_1
1537537413.725618,300.181727,292,775,8,6,BENIGN,honeypot_5
1536227944.402979,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228361.4025,2e-06,0,0,2,0,MALICIOUS,malware_17
1537532005.589066,0.030637,0,0,4,2,BENIGN,honeypot_5
1537535617.975737,0.231467,135,238,5,4,BENIGN,honeypot_5
1536228496.650848,2e-06,0,0,2,0,MALICIOUS,malware_17
1540477502.39921,109.999279,5652,0,18,0,BENIGN,honeypot_4
1536227819.211726,2e-06,0,0,2,0,MALICIOUS,malware_17
1537532249.308398,58.640176,3000,0,10,0,BENIGN,honeypot_5
1526195838.05284,-,-,-,1,0,MALICIOUS,malware_1
1537523549.913557,19.529914,3536,5516,26,22,BENIGN,honeypot_5
1540538186.890152,0.109189,48,48,1,1,BENIGN,honeypot_4
1536227986.889969,5e-06,0,0,2,0,MALICIOUS,malware_17
1537526855.717935,0.235871,0,0,4,2,BENIGN,honeypot_5
1532107753.554696,-,-,-,1,0,MALICIOUS,malware_7
1537527156.490449,0.020922,43,111,1,1,BENIGN,honeypot_5
1537530460.734766,58.133510,3000,0,10,0,BENIGN,honeypot_5
1537528369.741693,-,-,-,1,0,BENIGN,honeypot_5
1540530124.789521,0.061951,37,179,1,1,BENIGN,honeypot_4
1536228463.098739,1e-06,0,0,2,0,MALICIOUS,malware_17
1532106228.306556,-,-,-,1,0,MALICIOUS,malware_7
1537529956.110914,0.013167,47,111,1,1,BENIGN,honeypot_5
1537534164.564752,60.079005,3000,0,10,0,BENIGN,honeypot_5
1526013917.009027,-,-,-,1,0,MALICIOUS,malware_1
1537522897.732507,-,-,-,1,0,BENIGN,honeypot_5
1525994788.013645,-,-,-,1,0,MALICIOUS,malware_1
1537527456.584409,0.017386,560,560,10,10,BENIGN,honeypot_5
1526146233.012672,2.998804,0,0,3,0,MALICIOUS,malware_1
1537529931.431088,0.083062,529,170,5,5,BENIGN,honeypot_5
1536227139.482741,2e-06,0,0,2,0,MALICIOUS,malware_17
1540502237.795608,0.058969,34,311,1,1,BENIGN,honeypot_4
1540494137.013174,0.003502,0,0,4,3,BENIGN,honeypot_4
1537539214.673755,0.047034,0,0,4,2,BENIGN,honeypot_5
1525972361.042424,-,-,-,1,0,MALICIOUS,malware_1
1532106064.041441,-,-,-,1,0,MALICIOUS,malware_7
1537525849.608531,58.869465,3000,0,10,0,BENIGN,honeypot_5
1537537714.205003,0.001252,36,68,1,1,BENIGN,honeypot_5
1537531499.028568,0.865747,1339,6224,14,13,BENIGN,honeypot_5
1525919631.008863,17.348667,35,57,9,11,MALICIOUS,malware_1
1526795572.344142,2.994742,0,0,3,0,MALICIOUS,malware_3
1537529936.236759,37.038438,1076,5760,14,14,BENIGN,honeypot_5
1532102794.65707,-,-,-,1,0,MALICIOUS,malware_7
1532106334.379866,-,-,-,1,0,MALICIOUS,malware_7
1537539225.009493,0.011728,40,56,1,1,BENIGN,honeypot_5
1532106936.314872,-,-,-,1,0,MALICIOUS,malware_7
1536227171.843666,2e-06,0,0,2,0,MALICIOUS,malware_17
1536228427.873333,2e-06,0,0,2,0,MALICIOUS,malware_17
1540473275.464119,0.269349,48,48,1,1,BENIGN,honeypot_4
1537526866.399576,0.014781,40,56,1,1,BENIGN,honeypot_5
1536227407.597812,2e-06,0,0,2,0,MALICIOUS,malware_17
1526253795.021578,-,-,-,1,0,MALICIOUS,malware_1
1537537423.980864,0.229720,157,371,4,4,BENIGN,honeypot_5
1526055773.009055,-,-,-,1,0,MALICIOUS,malware_1
1537535908.123107,0.197158,48,48,1,1,BENIGN,honeypot_5
1526049798.857624,0.003747,48,48,1,1,MALICIOUS,malware_1
1537535307.552599,300.094909,292,775,8,6,BENIGN,honeypot_5
1526127336.022798,-,-,-,1,0,MALICIOUS,malware_1
1526168434.04766,-,-,-,1,0,MALICIOUS,malware_1
1526274975.029637,-,-,-,1,0,MALICIOUS,malware_1
1532104825.915746,-,-,-,1,0,MALICIOUS,malware_7
1532105773.994288,-,-,-,1,0,MALICIOUS,malware_7
1540511239.087956,0.049719,34,297,1,1,BENIGN,honeypot_4
1532106765.862919,-,-,-,1,0,MALICIOUS,malware_7
1536227478.200159,2e-06,0,0,2,0,MALICIOUS,malware_17
1537524539.164212,-,-,-,1,0,BENIGN,honeypot_5
1526043837.009226,2.999070,0,0,3,0,MALICIOUS,malware_1
1537534614.591236,-,-,-,1,0,BENIGN,honeypot_5
1536228240.494235,5e-06,0,0,2,0,MALICIOUS,malware_17
1532103120.000133,-,-,-,1,0,MALICIOUS,malware_7
1526169277.019571,2.998803,0,0,3,0,MALICIOUS,malware_1
1537523571.372642,1322.836876,8023,10166,45,37,BENIGN,honeypot_5
1532104555.622799,-,-,-,1,0,MALICIOUS,malware_7
1526124151.011295,-,-,-,1,0,MALICIOUS,malware_1
1537538314.235369,0.013632,43,111,1,1,BENIGN,honeypot_5
1532103662.62855,-,-,-,1,0,MALICIOUS,malware_7
1537534117.252942,0.240730,157,371,4,4,BENIGN,honeypot_5
1536227775.495433,5e-06,0,0,2,0,MALICIOUS,malware_17
1537524121.553166,7.006537,804,0,4,0,BENIGN,honeypot_5
1536227238.670586,2e-06,0,0,2,0,MALICIOUS,malware_17
1526048428.003388,2.999044,0,0,3,0,MALICIOUS,malware_1
1525916921.17034,-,-,-,1,0,MALICIOUS,malware_1
1540500437.593858,0.003497,0,0,5,3,BENIGN,honeypot_4
1537542537.121419,1.740517,440,0,2,0,BENIGN,honeypot_5
1537529650.364397,-,-,-,1,0,BENIGN,honeypot_5
1536228363.999772,2e-06,0,0,2,0,MALICIOUS,malware_17
1526153768.01041,-,-,-,1,0,MALICIOUS,malware_1
1532101975.834734,-,-,-,1,0,MALICIOUS,malware_7
1536227755.295981,2e-06,0,0,2,0,MALICIOUS,malware_17
1537530815.223102,0.234681,157,371,4,4,BENIGN,honeypot_5
1537523549.696578,0.189103,37,53,1,1,BENIGN,honeypot_5
1536227423.78555,2e-06,0,0,2,0,MALICIOUS,malware_17
1537526555.048675,0.016489,560,560,10,10,BENIGN,honeypot_5
1532102518.209875,-,-,-,1,0,MALICIOUS,malware_7
1540471557.061917,766.048560,28260,0,90,0,BENIGN,honeypot_4
1532107467.69142,-,-,-,1,0,MALICIOUS,malware_7
1537523212.430804,7.005263,804,0,4,0,BENIGN,honeypot_5
